STORE;DATE;TEMPERATURE;FUEL_PRICE;MARKDOWN1;MARKDOWN2;MARKDOWN3;MARKDOWN4;MARKDOWN5;CPI;UNEMPLOYMENT;ISHOLIDAY;WEEKLY_SALES
36;28/01/2011;48.74;2.995;NA;NA;NA;NA;NA;2.109.682.412;8.395;FALSE;1636.11
36;04/02/2011;46.68;2.98;NA;NA;NA;NA;NA;2.113.333.753;8.395;FALSE;2321.56
36;11/02/2011;41.16;3.009;NA;NA;NA;NA;NA;2.116.985.093;8.395;TRUE;2124.49
36;18/02/2011;57.48;3.017;NA;NA;NA;NA;NA;2.120.063.522;8.395;FALSE;2805.07
36;25/02/2011;67.73;3.053;NA;NA;NA;NA;NA;2.122.912.786;8.395;FALSE;3861.34
36;04/03/2011;64.55;3.282;NA;NA;NA;NA;NA;212.576.205;8.395;FALSE;2712.83
36;11/03/2011;59.15;3.448;NA;NA;NA;NA;NA;2.128.611.313;8.395;FALSE;2291.45
36;18/03/2011;64.9;3.487;NA;NA;NA;NA;NA;2.131.096.787;8.395;FALSE;3008.45
36;25/03/2011;71.07;3.488;NA;NA;NA;NA;NA;2.133.436.744;8.395;FALSE;2299.07
36;01/04/2011;67.31;3.529;NA;NA;NA;NA;NA;2.135.776.701;8.3;FALSE;2502.37
36;08/04/2011;69.39;3.645;NA;NA;NA;NA;NA;2.138.116.658;8.3;FALSE;2497.18
36;15/04/2011;73.25;3.763;NA;NA;NA;NA;NA;214.026.217;8.3;FALSE;2231.45
36;22/04/2011;74.57;3.805;NA;NA;NA;NA;NA;2.141.921.572;8.3;FALSE;3059.55
36;29/04/2011;76.1;3.837;NA;NA;NA;NA;NA;2.143.580.974;8.3;FALSE;3181.08
36;06/05/2011;69.56;3.917;NA;NA;NA;NA;NA;2.145.240.376;8.3;FALSE;3146.72
36;13/05/2011;76.73;3.92;NA;NA;NA;NA;NA;2.146.899.778;8.3;FALSE;3455.96
36;20/05/2011;73.02;3.925;NA;NA;NA;NA;NA;214.465.412;8.3;FALSE;2276.95
36;27/05/2011;81.28;3.786;NA;NA;NA;NA;NA;2.142.408.462;8.3;FALSE;1974.3
36;03/06/2011;82.96;3.69;NA;NA;NA;NA;NA;2.140.162.805;8.3;FALSE;1956.52
36;10/06/2011;82.41;3.633;NA;NA;NA;NA;NA;2.137.917.147;8.3;FALSE;2180.91
36;17/06/2011;84.43;3.599;NA;NA;NA;NA;NA;2.137.481.256;8.3;FALSE;1218.46
36;24/06/2011;83.95;3.569;NA;NA;NA;NA;NA;2.138.402.689;8.3;FALSE;1766.62
36;01/07/2011;85.33;3.502;NA;NA;NA;NA;NA;2.139.324.122;8.177;FALSE;2260.23
36;08/07/2011;84.71;3.44;NA;NA;NA;NA;NA;2.140.245.556;8.177;FALSE;1435.73
36;15/07/2011;85.63;3.55;NA;NA;NA;NA;NA;2.141.083.654;8.177;FALSE;1867.49
36;22/07/2011;83.31;3.637;NA;NA;NA;NA;NA;2.141.713.416;8.177;FALSE;1431
36;29/07/2011;84.99;3.66;NA;NA;NA;NA;NA;2.142.343.177;8.177;FALSE;1248.21
36;05/08/2011;86.71;3.652;NA;NA;NA;NA;NA;2.142.972.939;8.177;FALSE;1253.03
36;12/08/2011;87.64;3.608;NA;NA;NA;NA;NA;2.143.602.701;8.177;FALSE;2572.2
36;19/08/2011;87.24;3.534;NA;NA;NA;NA;NA;2.144.239.935;8.177;FALSE;1645.92
36;26/08/2011;86.02;3.501;NA;NA;NA;NA;NA;2.144.878.416;8.177;FALSE;1712.89
36;02/09/2011;87.5;3.481;NA;NA;NA;NA;NA;2.145.516.896;8.177;FALSE;2063.86
36;09/09/2011;77.94;3.499;NA;NA;NA;NA;NA;2.146.155.376;8.177;TRUE;2333.17
36;16/09/2011;82.06;3.473;NA;NA;NA;NA;NA;2.147.934.111;8.177;FALSE;2653.58
36;23/09/2011;78.35;3.441;NA;NA;NA;NA;NA;2.151.233.185;8.177;FALSE;2149.38
36;30/09/2011;81.52;3.328;NA;NA;NA;NA;NA;2.154.532.259;8.177;FALSE;2430.13
36;07/10/2011;71.2;3.262;NA;NA;NA;NA;NA;2.157.831.333;7.716;FALSE;2461.69
36;14/10/2011;74.16;3.234;NA;NA;NA;NA;NA;2.160.885.258;7.716;FALSE;2422.74
36;21/10/2011;67.89;3.308;NA;NA;NA;NA;NA;2.162.468.287;7.716;FALSE;1976.63
36;28/10/2011;71.31;3.306;NA;NA;NA;NA;NA;2.164.051.315;7.716;FALSE;2030.63
36;04/11/2011;58.97;3.287;NA;NA;NA;NA;NA;2.165.634.344;7.716;FALSE;2317.71
36;11/11/2011;63.5;3.254;65.32;519.25;NA;NA;1334.56;2.167.217.373;7.716;FALSE;2157.44
36;18/11/2011;66.28;3.26;5.64;19.82;NA;NA;578.02;2.169.395.861;7.716;FALSE;1703.73
36;25/11/2011;66.41;3.181;7.09;NA;NA;NA;780.75;2.171.812.533;7.716;TRUE;3139.23
36;02/12/2011;53.57;3.164;NA;NA;10;NA;624.31;2.174.229.206;7.716;FALSE;3409.71
36;09/12/2011;50.64;3.147;NA;NA;-0.87;NA;1129.02;2.176.645.878;7.716;FALSE;3175.44
36;16/12/2011;58.31;3.133;11.64;NA;1.14;NA;3752.18;2.178.781.339;7.716;FALSE;2654.13
36;23/12/2011;55.41;3.098;17.01;NA;0.76;NA;2264.75;2.180.541.851;7.716;FALSE;4013.93
36;30/12/2011;48.26;3.132;548.91;1288.61;NA;50.4;412.21;2.182.302.364;7.716;TRUE;1879.45
36;06/01/2012;57.18;3.129;5.92;2257.39;2.86;NA;1024.9;2.184.062.876;7.244;FALSE;1466
36;13/01/2012;56.28;3.254;15.85;1402.86;7.04;NA;858.31;2.185.823.389;7.244;FALSE;1407.8
36;20/01/2012;58.9;3.275;318.15;294.59;1.98;NA;589.99;2.186.755.292;7.244;FALSE;1519.18
36;27/01/2012;62.73;3.313;35.96;17.03;0.44;NA;381.04;2.187.687.195;7.244;FALSE;1888.9
36;03/02/2012;61.33;3.421;1786.27;1.5;2.62;2.5;1373.38;2.188.619.099;7.244;FALSE;2632.9
36;10/02/2012;54.49;3.462;810.75;5.5;3.82;NA;699.9;2.189.551.002;7.244;TRUE;2542.17
36;17/02/2012;54.38;3.503;377.29;417.07;0.44;NA;537.36;2.191.148.297;7.244;FALSE;1786.85
36;24/02/2012;62.21;3.55;90.73;171.14;NA;NA;872.76;2.193.244.636;7.244;FALSE;1771.37
36;02/03/2012;64.54;3.619;512.15;0.02;NA;NA;2359.78;2.195.340.975;7.244;FALSE;1786.71
36;09/03/2012;63.19;3.647;258.89;1.5;0.99;NA;1835.63;2.197.437.314;7.244;FALSE;2056.32
36;16/03/2012;67.48;3.779;93.51;1.5;0.34;NA;612.83;2.198.956.335;7.244;FALSE;2007.46
36;23/03/2012;69.18;3.845;98.84;NA;1.7;NA;1382.01;2.199.705.599;7.244;FALSE;1272.96
36;30/03/2012;70.48;3.891;40.28;0.5;NA;NA;440.54;2.200.454.862;7.244;FALSE;1391.26
36;06/04/2012;73.95;3.934;375.2;NA;NA;12.41;1398.67;2.201.204.125;6.989;FALSE;1904.58
36;13/04/2012;72.54;3.919;85.47;651.77;NA;NA;487.07;2.201.953.389;6.989;FALSE;1789.55
36;20/04/2012;70.87;3.918;177.77;317.91;NA;231.31;1473.96;2.202.483.937;6.989;FALSE;1797.24
36;27/04/2012;70.06;3.888;252.98;36.03;NA;NA;6621.24;2.203.014.485;6.989;FALSE;2099.8
36;04/05/2012;77.17;3.835;621.82;NA;NA;18.38;1191.47;2.203.545.033;6.989;FALSE;2172.26
36;11/05/2012;76.55;3.764;475.61;NA;NA;NA;818.06;2.204.075.581;6.989;FALSE;3267.49
36;18/05/2012;73.7;3.713;367.23;NA;NA;NA;1704.18;2.204.252.149;6.989;FALSE;3216.98
36;25/05/2012;78.94;3.636;517.28;NA;NA;0.92;1767.58;2.204.287.124;6.989;FALSE;1800.89
36;01/06/2012;80.74;3.567;187.88;NA;NA;4.02;1674.5;2.204.322.099;6.989;FALSE;2205.26
36;08/06/2012;81.5;3.513;226.87;NA;NA;5;597.68;2.204.357.073;6.989;FALSE;2115.35
36;15/06/2012;82.15;3.407;945.96;NA;NA;NA;2709.66;2.204.494.148;6.989;FALSE;1756.97
36;22/06/2012;80.4;3.358;318.51;NA;NA;NA;1805.33;2.204.886.472;6.989;FALSE;2025.22
36;29/06/2012;86.68;3.273;1169.41;NA;NA;NA;2549.31;2.205.278.796;6.989;FALSE;1514.02
36;06/07/2012;81.52;3.232;249.73;NA;0.04;NA;659.16;220.567.112;6.623;FALSE;2377.08
36;13/07/2012;78.15;3.245;769.5;NA;0.01;NA;1530.69;2.206.063.444;6.623;FALSE;1449.59
36;20/07/2012;81.76;3.301;38.04;NA;NA;NA;886.99;2.206.148.749;6.623;FALSE;2028.71
36;27/07/2012;84;3.392;144.59;NA;NA;NA;1545.26;2.206.234.054;6.623;FALSE;1922.93
36;03/08/2012;85.56;3.404;243.47;NA;2.4;64.47;1077.74;2.206.319.358;6.623;FALSE;1638.4
36;10/08/2012;84.41;3.49;25.14;NA;NA;1.98;1638.93;2.206.404.663;6.623;FALSE;1342.35
36;17/08/2012;85.89;3.571;442.05;NA;NA;NA;1381.39;2.207.199.609;6.623;FALSE;1923.3
36;24/08/2012;81.26;3.574;196.4;NA;NA;NA;1012.91;2.208.526.787;6.623;FALSE;1690.81
36;31/08/2012;84.79;3.608;156.18;NA;NA;NA;329.61;2.209.853.964;6.623;FALSE;1950.34
36;07/09/2012;84.19;3.697;463.27;NA;1.75;NA;2480.2;2.211.181.142;6.623;TRUE;1902.03
36;14/09/2012;78.16;3.692;788.5;NA;1.05;3.44;1591.72;2.212.601.207;6.623;FALSE;1830.37
36;21/09/2012;75.98;3.709;53.1;NA;NA;NA;1532.27;2.214.578.604;6.623;FALSE;1759.82
36;28/09/2012;79.49;3.66;205;NA;NA;NA;1939.92;2.216.556;6.623;FALSE;2169.68
36;05/10/2012;73.57;3.611;211.09;NA;NA;NA;1007.44;2.218.533.396;6.228;FALSE;2373.49
36;12/10/2012;71.28;3.576;32.28;NA;NA;NA;1312.73;2.220.510.793;6.228;FALSE;2028.6
36;19/10/2012;74.06;3.57;29.01;NA;NA;NA;632.1;2.220.951.719;6.228;FALSE;1634.61
36;26/10/2012;74.39;3.494;463.05;1.74;NA;NA;795.76;2.221.136.566;6.228;FALSE;2530.51
36;02/11/2012;62.44;3.388;373.78;769.74;NA;NA;403.39;2.221.321.414;6.228;FALSE;439
36;09/11/2012;68.58;3.313;-16.93;850.05;NA;NA;733.24;2.221.506.262;6.228;FALSE;383
36;16/11/2012;60.71;3.243;1069.73;21.2;NA;NA;1161.04;2.221.817.339;6.228;FALSE;616
36;23/11/2012;60.96;3.21;31.77;NA;2.98;NA;417.71;2.222.296.722;6.228;TRUE;209
36;30/11/2012;59.43;3.212;315.68;NA;NA;5.67;1590.32;2.222.776.106;6.228;FALSE;198.97
36;07/12/2012;68.04;3.204;-772.21;NA;NA;NA;692.1;2.223.255.489;6.228;FALSE;239
36;14/12/2012;56.66;3.176;109.79;NA;NA;NA;525.58;2.223.838.038;6.228;FALSE;83
36;21/12/2012;63.08;3.092;85.11;NA;NA;NA;415.96;2.225.039.579;6.228;FALSE;180
36;28/12/2012;55.73;3.12;644.41;1340.37;NA;79.8;540;222.624.112;6.228;TRUE;220
36;04/01/2013;49.08;3.162;811.74;1115.56;NA;NA;394.1;2.227.442.661;6.266;FALSE;175
36;11/01/2013;54.15;3.256;493.07;880.36;NA;NA;872.23;2.228.644.203;6.266;FALSE;211.97
36;18/01/2013;49.6;3.258;224.2;46.22;NA;36.18;358.58;2.229.006.165;6.266;FALSE;88
36;25/01/2013;57.77;3.239;568.71;11.75;NA;NA;928.12;2.229.032.296;6.266;FALSE;277
36;01/02/2013;63.45;3.238;496.61;11.35;NA;NA;689.46;2.229.058.427;6.266;FALSE;233
36;08/02/2013;62.46;3.419;2005.19;1;NA;24.57;1032.15;2.229.084.557;6.266;TRUE;100
36;15/02/2013;57.68;3.461;959.25;129.65;NA;1.26;1907.27;2.229.512.794;6.266;FALSE;96
36;22/02/2013;59.22;3.625;908.67;804.66;NA;NA;1231.64;2.230.946.294;6.266;FALSE;309
36;01/03/2013;56.13;3.695;849.54;NA;NA;NA;630.16;2.232.379.794;6.266;FALSE;266
36;08/03/2013;56.8;3.642;1690.77;NA;NA;NA;887.1;2.233.813.294;6.266;FALSE;202
36;15/03/2013;59.75;3.593;170.51;NA;NA;7.41;470.31;2.235.072.315;6.266;FALSE;221
36;22/03/2013;68.54;3.615;751.52;NA;NA;NA;827.36;2.235.895.142;6.266;FALSE;300
36;29/03/2013;59.26;3.593;232.82;NA;NA;NA;672.83;2.236.717.968;6.266;FALSE;196
36;05/04/2013;63.58;3.589;1230.34;878.73;NA;NA;987.56;2.237.540.794;6.143;FALSE;204
36;12/04/2013;66.05;3.539;347.44;548.97;NA;NA;480.14;223.836.362;6.143;FALSE;196
36;19/04/2013;68.97;3.487;426;0.45;NA;2.61;1425.88;223.836.362;6.143;FALSE;385
36;26/04/2013;64.4;3.455;150.28;NA;NA;NA;326.75;223.836.362;6.143;FALSE;177
36;03/05/2013;70.04;3.431;70.98;NA;NA;2.61;1535.28;NA;NA;FALSE;140
36;10/05/2013;68.02;3.417;477.78;NA;NA;75.6;1660.59;NA;NA;FALSE;123
36;17/05/2013;73.08;3.462;1835.31;NA;NA;NA;1537.86;NA;NA;FALSE;80
36;24/05/2013;80.03;3.453;306.68;NA;NA;NA;1565.57;NA;NA;FALSE;126
36;31/05/2013;80.19;3.437;165.31;NA;NA;NA;275.85;NA;NA;FALSE;46
36;07/06/2013;80.2;3.415;691.45;NA;NA;145.61;2064.72;NA;NA;FALSE;177
36;14/06/2013;81.03;3.412;52.33;NA;NA;70.56;861.94;NA;NA;FALSE;2
36;21/06/2013;83.82;3.428;350.46;NA;NA;48.8;1166.54;NA;NA;FALSE;55
36;28/06/2013;84.66;3.428;444.9;NA;NA;NA;1443.12;NA;NA;FALSE;116
36;05/07/2013;84.18;3.387;21.24;NA;NA;NA;1261.13;NA;NA;FALSE;79.92
36;12/07/2013;84.02;3.373;67.86;NA;NA;NA;1016.91;NA;NA;FALSE;29.08
36;19/07/2013;81.28;3.507;165.79;NA;NA;NA;408.04;NA;NA;FALSE;46.84
36;26/07/2013;83.28;3.587;128.41;NA;NA;39.52;405.62;NA;NA;FALSE;77.92
37;05/02/2010;45.97;2.572;NA;NA;NA;NA;NA;2.098.529.663;8.554;FALSE;63.84
37;12/02/2010;46.11;2.548;NA;NA;NA;NA;NA;2.099.970.208;8.554;TRUE;50
37;19/02/2010;45.66;2.514;NA;NA;NA;NA;NA;2.100.451.024;8.554;FALSE;52.92
37;26/02/2010;50.87;2.561;NA;NA;NA;NA;NA;2.100.771.885;8.554;FALSE;120.68
37;05/03/2010;51.33;2.625;NA;NA;NA;NA;NA;2.101.092.746;8.554;FALSE;110.84
37;12/03/2010;61.96;2.667;NA;NA;NA;NA;NA;2.101.413.607;8.554;FALSE;51.84
37;19/03/2010;59.56;2.72;NA;NA;NA;NA;NA;2.099.803.208;8.554;FALSE;237.84
37;26/03/2010;55.76;2.732;NA;NA;NA;NA;NA;2.097.870.932;8.554;FALSE;279.92
37;02/04/2010;63.43;2.719;NA;NA;NA;NA;NA;2.095.938.656;8.464;FALSE;30.92
37;09/04/2010;68.54;2.77;NA;NA;NA;NA;NA;209.400.638;8.464;FALSE;51.84
37;16/04/2010;66.74;2.808;NA;NA;NA;NA;NA;2.092.691.428;8.464;FALSE;-50
37;23/04/2010;68.03;2.795;NA;NA;NA;NA;NA;2.092.199.574;8.464;FALSE;67.92
37;30/04/2010;70.9;2.78;NA;NA;NA;NA;NA;209.170.772;8.464;FALSE;51.84
37;07/05/2010;75.56;2.835;NA;NA;NA;NA;NA;2.091.215.867;8.464;FALSE;4.88
37;14/05/2010;77.53;2.854;NA;NA;NA;NA;NA;209.118.536;8.464;FALSE;5.88
37;21/05/2010;77.34;2.826;NA;NA;NA;NA;NA;2.093.922.937;8.464;FALSE;60.92
37;28/05/2010;80.87;2.759;NA;NA;NA;NA;NA;2.096.660.514;8.464;FALSE;166.56
37;04/06/2010;79.93;2.705;NA;NA;NA;NA;NA;2.099.398.091;8.464;FALSE;53.8
37;11/06/2010;82.3;2.668;NA;NA;NA;NA;NA;2.102.135.668;8.464;FALSE;50.92
37;18/06/2010;84.37;2.637;NA;NA;NA;NA;NA;2.102.108.417;8.464;FALSE;15.92
37;25/06/2010;84.14;2.653;NA;NA;NA;NA;NA;2.100.975.233;8.464;FALSE;57.72
37;02/07/2010;81.85;2.669;NA;NA;NA;NA;NA;209.984.205;8.36;FALSE;35.92
37;09/07/2010;81.74;2.642;NA;NA;NA;NA;NA;2.098.708.867;8.36;FALSE;20.92
37;16/07/2010;84.43;2.623;NA;NA;NA;NA;NA;2.098.630.532;8.36;FALSE;51.84
37;23/07/2010;82.6;2.608;NA;NA;NA;NA;NA;2.099.958.663;8.36;FALSE;25.8
37;30/07/2010;81.88;2.64;NA;NA;NA;NA;NA;2.101.286.794;8.36;FALSE;64.92
37;06/08/2010;85.49;2.627;NA;NA;NA;NA;NA;2.102.614.925;8.36;FALSE;-15
37;13/08/2010;86.06;2.692;NA;NA;NA;NA;NA;2.103.943.056;8.36;FALSE;17.88
37;20/08/2010;85.54;2.664;NA;NA;NA;NA;NA;2.103.617.581;8.36;FALSE;25
37;27/08/2010;84.62;2.619;NA;NA;NA;NA;NA;2.103.292.106;8.36;FALSE;82.96
37;03/09/2010;82.29;2.577;NA;NA;NA;NA;NA;2.102.966.631;8.36;FALSE;99.84
37;10/09/2010;80.58;2.565;NA;NA;NA;NA;NA;2.102.641.156;8.36;TRUE;48.16
37;17/09/2010;82.1;2.582;NA;NA;NA;NA;NA;2.102.924.504;8.36;FALSE;25
37;24/09/2010;79.17;2.624;NA;NA;NA;NA;NA;2.103.664.469;8.36;FALSE;60.12
37;01/10/2010;74.66;2.603;NA;NA;NA;NA;NA;2.104.404.433;8.476;FALSE;10
37;08/10/2010;66.34;2.633;NA;NA;NA;NA;NA;2.105.144.398;8.476;FALSE;68.92
37;15/10/2010;71.57;2.72;NA;NA;NA;NA;NA;2.105.805.944;8.476;FALSE;53.16
37;22/10/2010;72.24;2.725;NA;NA;NA;NA;NA;2.106.271.444;8.476;FALSE;5.88
37;29/10/2010;76.22;2.716;NA;NA;NA;NA;NA;2.106.736.944;8.476;FALSE;32.84
37;05/11/2010;62.72;2.689;NA;NA;NA;NA;NA;2.107.202.444;8.476;FALSE;29.24
37;12/11/2010;61.97;2.728;NA;NA;NA;NA;NA;2.107.667.944;8.476;FALSE;52.84
37;19/11/2010;56.73;2.771;NA;NA;NA;NA;NA;21.065.429;8.476;FALSE;94.92
37;26/11/2010;67.73;2.735;NA;NA;NA;NA;NA;2.105.152.765;8.476;TRUE;46.38
37;03/12/2010;54.44;2.708;NA;NA;NA;NA;NA;210.376.263;8.476;FALSE;14.24
37;10/12/2010;51.83;2.843;NA;NA;NA;NA;NA;2.102.372.494;8.476;FALSE;33.88
37;17/12/2010;56.73;2.869;NA;NA;NA;NA;NA;2.101.787.224;8.476;FALSE;14.24
37;24/12/2010;59.1;2.886;NA;NA;NA;NA;NA;2.101.805.602;8.476;FALSE;23.92
37;31/12/2010;52.88;2.943;NA;NA;NA;NA;NA;210.182.398;8.476;TRUE;44.8
37;07/01/2011;54.11;2.976;NA;NA;NA;NA;NA;2.101.842.358;8.395;FALSE;81.16
37;14/01/2011;42.87;2.983;NA;NA;NA;NA;NA;2.102.379.731;8.395;FALSE;43
37;21/01/2011;51.18;3.016;NA;NA;NA;NA;NA;2.106.031.072;8.395;FALSE;24.24
37;28/01/2011;48.74;3.01;NA;NA;NA;NA;NA;2.109.682.412;8.395;FALSE;59.8
37;04/02/2011;46.68;2.989;NA;NA;NA;NA;NA;2.113.333.753;8.395;FALSE;74.88
37;11/02/2011;41.16;3.022;NA;NA;NA;NA;NA;2.116.985.093;8.395;TRUE;48.42
37;18/02/2011;57.48;3.045;NA;NA;NA;NA;NA;2.120.063.522;8.395;FALSE;197.44
37;25/02/2011;67.73;3.065;NA;NA;NA;NA;NA;2.122.912.786;8.395;FALSE;120.18
37;04/03/2011;64.55;3.288;NA;NA;NA;NA;NA;212.576.205;8.395;FALSE;20.12
37;11/03/2011;59.15;3.459;NA;NA;NA;NA;NA;2.128.611.313;8.395;FALSE;15
37;18/03/2011;64.9;3.488;NA;NA;NA;NA;NA;2.131.096.787;8.395;FALSE;13.28
37;25/03/2011;71.07;3.473;NA;NA;NA;NA;NA;2.133.436.744;8.395;FALSE;36.64
37;01/04/2011;67.31;3.524;NA;NA;NA;NA;NA;2.135.776.701;8.3;FALSE;89.72
37;08/04/2011;69.39;3.622;NA;NA;NA;NA;NA;2.138.116.658;8.3;FALSE;50.92
37;15/04/2011;73.25;3.743;NA;NA;NA;NA;NA;214.026.217;8.3;FALSE;40.92
37;22/04/2011;74.57;3.807;NA;NA;NA;NA;NA;2.141.921.572;8.3;FALSE;40.92
37;29/04/2011;76.1;3.81;NA;NA;NA;NA;NA;2.143.580.974;8.3;FALSE;-21
37;06/05/2011;69.56;3.906;NA;NA;NA;NA;NA;2.145.240.376;8.3;FALSE;58.72
37;13/05/2011;76.73;3.899;NA;NA;NA;NA;NA;2.146.899.778;8.3;FALSE;15.88
37;20/05/2011;73.02;3.907;NA;NA;NA;NA;NA;214.465.412;8.3;FALSE;40.92
37;27/05/2011;81.28;3.786;NA;NA;NA;NA;NA;2.142.408.462;8.3;FALSE;120.72
37;03/06/2011;82.96;3.699;NA;NA;NA;NA;NA;2.140.162.805;8.3;FALSE;24.04
37;10/06/2011;82.41;3.648;NA;NA;NA;NA;NA;2.137.917.147;8.3;FALSE;61.84
37;17/06/2011;84.43;3.637;NA;NA;NA;NA;NA;2.137.481.256;8.3;FALSE;119.92
37;24/06/2011;83.95;3.594;NA;NA;NA;NA;NA;2.138.402.689;8.3;FALSE;60
37;01/07/2011;85.33;3.524;NA;NA;NA;NA;NA;2.139.324.122;8.177;FALSE;74.92
37;08/07/2011;84.71;3.48;NA;NA;NA;NA;NA;2.140.245.556;8.177;FALSE;23.92
37;15/07/2011;85.63;3.575;NA;NA;NA;NA;NA;2.141.083.654;8.177;FALSE;34.8
37;22/07/2011;83.31;3.651;NA;NA;NA;NA;NA;2.141.713.416;8.177;FALSE;40
37;29/07/2011;84.99;3.682;NA;NA;NA;NA;NA;2.142.343.177;8.177;FALSE;24.88
37;05/08/2011;86.71;3.684;NA;NA;NA;NA;NA;2.142.972.939;8.177;FALSE;20.76
37;12/08/2011;87.64;3.638;NA;NA;NA;NA;NA;2.143.602.701;8.177;FALSE;28.92
37;19/08/2011;87.24;3.554;NA;NA;NA;NA;NA;2.144.239.935;8.177;FALSE;73.92
37;26/08/2011;86.02;3.523;NA;NA;NA;NA;NA;2.144.878.416;8.177;FALSE;30.92
37;02/09/2011;87.5;3.533;NA;NA;NA;NA;NA;2.145.516.896;8.177;FALSE;8
37;09/09/2011;77.94;3.546;NA;NA;NA;NA;NA;2.146.155.376;8.177;TRUE;49.8
37;16/09/2011;82.06;3.526;NA;NA;NA;NA;NA;2.147.934.111;8.177;FALSE;4.88
37;23/09/2011;78.35;3.467;NA;NA;NA;NA;NA;2.151.233.185;8.177;FALSE;8
37;30/09/2011;81.52;3.355;NA;NA;NA;NA;NA;2.154.532.259;8.177;FALSE;28.92
37;07/10/2011;71.2;3.285;NA;NA;NA;NA;NA;2.157.831.333;7.716;FALSE;13.38
37;14/10/2011;74.16;3.274;NA;NA;NA;NA;NA;2.160.885.258;7.716;FALSE;46.92
37;21/10/2011;67.89;3.353;NA;NA;NA;NA;NA;2.162.468.287;7.716;FALSE;36
37;28/10/2011;71.31;3.372;NA;NA;NA;NA;NA;2.164.051.315;7.716;FALSE;72.92
37;04/11/2011;58.97;3.332;NA;NA;NA;NA;NA;2.165.634.344;7.716;FALSE;89.84
37;11/11/2011;63.5;3.297;8.62;56.53;117.92;NA;796.28;2.167.217.373;7.716;FALSE;28.92
37;18/11/2011;66.28;3.308;32.17;5.51;NA;NA;1502.49;2.169.395.861;7.716;FALSE;4.88
37;25/11/2011;66.41;3.236;2.8;NA;NA;NA;308.82;2.171.812.533;7.716;TRUE;21249.31
37;02/12/2011;53.57;3.172;1.5;NA;6.03;NA;1180.32;2.174.229.206;7.716;FALSE;18892.81
37;09/12/2011;50.64;3.158;NA;NA;16.62;NA;1319.82;2.176.645.878;7.716;FALSE;17404.53
37;16/12/2011;58.31;3.159;13.38;NA;9.18;NA;868.78;2.178.781.339;7.716;FALSE;16708.1
37;23/12/2011;55.41;3.112;158.11;NA;7.5;NA;1316.88;2.180.541.851;7.716;FALSE;16120.04
37;30/12/2011;48.26;3.129;373.92;1057.77;1.5;10.08;741.34;2.182.302.364;7.716;TRUE;14410.07
37;06/01/2012;57.18;3.157;250.83;1348.24;48.05;NA;1151.33;2.184.062.876;7.244;FALSE;14590.87
37;13/01/2012;56.28;3.261;1534.85;581.46;31.07;NA;820.26;2.185.823.389;7.244;FALSE;11836.92
37;20/01/2012;58.9;3.268;366.42;313.91;27.94;NA;344.84;2.186.755.292;7.244;FALSE;13435.38
37;27/01/2012;62.73;3.29;186.28;27.75;33;NA;323.83;2.187.687.195;7.244;FALSE;11185.09
37;03/02/2012;61.33;3.36;1416.62;11.62;93.34;132.22;1757.37;2.188.619.099;7.244;FALSE;9537.96
37;10/02/2012;54.49;3.409;264.34;3;40.01;NA;2147.95;2.189.551.002;7.244;TRUE;11082.83
37;17/02/2012;54.38;3.51;1173.99;593.1;2.86;NA;1372.2;2.191.148.297;7.244;FALSE;11439.61
37;24/02/2012;62.21;3.555;141.18;282.22;NA;NA;739.65;2.193.244.636;7.244;FALSE;11062.66
37;02/03/2012;64.54;3.63;892.47;18.92;2.9;NA;3369.86;2.195.340.975;7.244;FALSE;9471.58
37;09/03/2012;63.19;3.669;1024.83;2;10.7;NA;2304.93;2.197.437.314;7.244;FALSE;12395.06
37;16/03/2012;67.48;3.734;109.13;4.5;2.38;NA;563.61;2.198.956.335;7.244;FALSE;10256.27
37;23/03/2012;69.18;3.787;460.73;NA;0.68;NA;1560.28;2.199.705.599;7.244;FALSE;12515.03
37;30/03/2012;70.48;3.845;41.95;0.5;NA;NA;619.87;2.200.454.862;7.244;FALSE;14347.95
37;06/04/2012;73.95;3.891;16.33;NA;24.05;NA;2119.5;2.201.204.125;6.989;FALSE;9844.85
37;13/04/2012;72.54;3.891;303.63;621.72;1.9;NA;2429.1;2.201.953.389;6.989;FALSE;12528.26
37;20/04/2012;70.87;3.877;125;32.57;6.3;NA;3201.88;2.202.483.937;6.989;FALSE;11466.06
37;27/04/2012;70.06;3.814;259.23;NA;7.58;NA;861.14;2.203.014.485;6.989;FALSE;11898.06
37;04/05/2012;77.17;3.749;276.27;NA;14.9;NA;671.64;2.203.545.033;6.989;FALSE;12663.38
37;11/05/2012;76.55;3.688;333.98;NA;0.7;NA;1500.11;2.204.075.581;6.989;FALSE;9468.88
37;18/05/2012;73.7;3.63;391.4;NA;NA;NA;1697.98;2.204.252.149;6.989;FALSE;9914.6
37;25/05/2012;78.94;3.561;NA;NA;NA;NA;706.18;2.204.287.124;6.989;FALSE;11091.06
37;01/06/2012;80.74;3.501;57.81;NA;NA;NA;1268.73;2.204.322.099;6.989;FALSE;12236.16
37;08/06/2012;81.5;3.452;349.22;NA;14.4;NA;769.34;2.204.357.073;6.989;FALSE;10592.72
37;15/06/2012;82.15;3.393;255.38;NA;4.51;NA;3027.4;2.204.494.148;6.989;FALSE;8780.64
